id_municipio,SDG10_20_MINF_norm,SDG10_20_MINF_cor,SDG10_21_GRV_norm,SDG10_21_GRV_cor,SDG10_22_ADER_norm,SDG10_22_ADER_cor,SDG10_35_VLC_LGBT_norm,SDG10_35_VLC_LGBT_cor,SDG10_3_RZHOM_norm,SDG10_3_RZHOM_cor,SDG11_33_M_TRNS_norm,SDG11_33_M_TRNS_cor,SDG12_2_RSD_SLD_norm,SDG12_2_RSD_SLD_cor,SDG13_2_CO2_norm,SDG13_2_CO2_cor,SDG13_6_TRNS_SL_norm,SDG13_6_TRNS_SL_cor,SDG15_2_FLOR_norm,SDG15_2_FLOR_cor,SDG16_1_OB_HM_norm,SDG16_1_OB_HM_cor,SDG16_3_M_ARM_FG_norm,SDG16_3_M_ARM_FG_cor,SDG16_4_TX_HMC_norm,SDG16_4_TX_HMC_cor,SDG17_1_INVST_PB_norm,SDG17_1_INVST_PB_cor,SDG17_3_P_RC_TRB_norm,SDG17_3_P_RC_TRB_cor,SDG1_1_P_F_CU_norm,SDG1_1_P_F_CU_cor,SDG2_1_OBS_INF_norm,SDG2_1_OBS_INF_cor,SDG2_2_P_NV_BPN_norm,SDG2_2_P_NV_BPN_cor,SDG2_3_DSNT_INF_norm,SDG2_3_DSNT_INF_cor,SDG3_13_SCD_norm,SDG3_13_SCD_cor,SDG3_15_T_M_INF_norm,SDG3_15_T_M_INF_cor,SDG3_16_M_MAT_norm,SDG3_16_M_MAT_cor,SDG3_17_T_M_5A_norm,SDG3_17_T_M_5A_cor,SDG3_18_T_M_NT_norm,SDG3_18_T_M_NT_cor,SDG3_19_T_M_AIDS_norm,SDG3_19_T_M_AIDS_cor,SDG3_1_C_VCN_norm,SDG3_1_C_VCN_cor,SDG3_22_T_M_DC_norm,SDG3_22_T_M_DC_cor,SDG3_27_DSP_SAU_norm,SDG3_27_DSP_SAU_cor,SDG3_29_SF_norm,SDG3_29_SF_cor,SDG3_2_INC_DNG_norm,SDG3_2_INC_DNG_cor,SDG3_32_UBS_norm,SDG3_32_UBS_cor,SDG3_3_HPT_norm,SDG3_3_HPT_cor,SDG3_3_P_NV_7PN_norm,SDG3_3_P_NV_7PN_cor,SDG3_6_ID_MD_M_norm,SDG3_6_ID_MD_M_cor,SDG3_8_GRV_norm,SDG3_8_GRV_cor,SDG3_9_INC_TRB_norm,SDG3_9_INC_TRB_cor,SDG4_13_P_E_ACS_norm,SDG4_13_P_E_ACS_cor,SDG4_14B_P_E_AEE_norm,SDG4_14B_P_E_AEE_cor,SDG4_18_D_SUP_EI_norm,SDG4_18_D_SUP_EI_cor,SDG4_19_D_SUP_EF_norm,SDG4_19_D_SUP_EF_cor,SDG4_1_P_EF_INT_norm,SDG4_1_P_EF_INT_cor,SDG4_26_R_M_D_PE_norm,SDG4_26_R_M_D_PE_cor,SDG4_27_R_M_D_EF_norm,SDG4_27_R_M_D_EF_cor,SDG4_3_TDI_EF_RP_norm,SDG4_3_TDI_EF_RP_cor,SDG4_4_PCT_CRECHE_norm,SDG4_4_PCT_CRECHE_cor,SDG4_7_FR_E_4A17_AJ_norm,SDG4_7_FR_E_4A17_AJ_cor,SDG5_6_RND_GEN_norm,SDG5_6_RND_GEN_cor,SDG5_8_TX_FMNC_norm,SDG5_8_TX_FMNC_cor,SDG6_1_IN_DRSAI_norm,SDG6_1_IN_DRSAI_cor,SDG6_4_PRD_AG_norm,SDG6_4_PRD_AG_cor,SDG6_6_SERV_AG_norm,SDG6_6_SERV_AG_cor,SDG8_9_T_OCUP_FORM_norm,SDG8_9_T_OCUP_FORM_cor,SDG9_1_INFRA_norm,SDG9_1_INFRA_cor,SDG9_2_EMP_INT_norm,SDG9_2_EMP_INT_cor
4212809,0.2101,orange,0.2672,green,0.4976,orange,0.0234,red,0.4148,yellow,0.1165,orange,0.3643,green,0.0219,green,0.3825,red,0.0027,red,0.3735,red,0.2686,red,0.4497,red,0.2201,yellow,0.6381,green,0.7966,green,0.1089,yellow,0.3043,green,0.461,red,0.2044,yellow,0.2798,yellow,0.057,orange,0.3121,yellow,0.117,green,0.6188,red,0.3564,orange,0.4951,red,0.3222,yellow,1.0,green,0.3615,red,0.1443,orange,0.2166,orange,0.3107,orange,0.2687,red,0.3632,orange,0.465,red,0.4409,yellow,0.1431,orange,0.6868,orange,0.7289,orange,0.9283,yellow,0.2181,yellow,0.0965,green,0.4526,orange,0.5978,green,0.9205,yellow,0.4231,orange,0.2908,orange,0.0076,red,0.2882,green,0.984,green,0.3247,orange,0.2969,green,0.1802,yellow
4212908,0.3316,red,0.3155,yellow,0.4756,orange,0.0093,red,0.3193,green,0.2393,green,0.2006,yellow,0.0228,green,0.2769,orange,0.0035,red,0.0977,yellow,0.0512,yellow,0.1252,yellow,0.1224,red,0.3256,green,0.4207,red,0.1268,yellow,0.4472,orange,0.2542,orange,0.2937,orange,0.2584,green,0.0818,orange,0.2839,green,0.1341,green,0.218,orange,0.5871,green,0.0553,green,0.2221,orange,0.9396,orange,0.5702,red,0.1313,orange,0.4762,red,0.1158,green,0.5021,orange,0.2181,green,0.0613,yellow,0.5757,green,0.1373,orange,0.9063,green,0.9074,green,0.8925,red,0.3317,green,0.1981,green,0.3799,yellow,0.6291,green,0.5371,red,0.2784,red,0.2528,orange,0.0498,yellow,0.734,red,0.9223,green,0.6396,green,0.1097,red,0.5657,green
4213005,0.2083,orange,0.3051,yellow,0.2781,green,0.0,red,0.5174,red,0.1227,orange,0.1513,orange,0.0437,yellow,0.2177,orange,0.0124,orange,0.0,green,0.1028,yellow,0.0675,green,0.3913,green,0.0616,red,0.4725,red,0.3073,red,0.6426,red,0.2149,yellow,0.3146,orange,0.1037,green,0.0,orange,0.1958,green,0.0811,green,0.0,green,0.51,green,0.2497,yellow,0.4416,green,1.0,green,0.001,green,0.1462,orange,0.1516,orange,0.044,green,0.4266,orange,0.4631,red,0.147,orange,0.1032,red,0.4493,green,0.951,green,0.8777,green,0.9223,yellow,0.3082,green,0.1161,green,0.4813,orange,0.3403,orange,0.8812,yellow,0.3159,red,0.2534,orange,0.0347,yellow,0.6531,orange,0.7286,yellow,0.7635,green,0.0592,red,0.1874,yellow
4213104,0.123,green,0.263,green,0.0208,green,0.0,red,0.2276,green,0.0323,red,0.3941,green,0.0665,orange,0.2726,orange,0.0301,yellow,0.2325,red,0.1783,orange,0.1714,yellow,0.6366,green,0.1777,yellow,0.7349,yellow,0.3359,red,0.8471,red,0.0971,green,0.2684,yellow,0.5938,red,0.2973,red,0.7675,red,0.4261,red,0.3072,orange,0.2013,red,0.5599,red,0.6609,green,0.9701,orange,0.1416,orange,0.1035,red,0.2038,orange,0.3034,orange,0.6091,yellow,0.2592,yellow,0.0561,yellow,0.6012,green,0.4068,green,0.8801,yellow,0.9144,green,0.9741,green,0.1614,yellow,0.1606,green,0.1119,green,0.6164,green,0.9669,green,0.1968,red,0.2602,orange,0.0383,yellow,0.5756,orange,0.851,yellow,0.6274,green,0.0631,red,0.0744,red
4213153,0.1094,green,0.3236,yellow,0.5295,red,0.0,red,0.1656,green,0.2476,green,0.1965,yellow,0.0469,yellow,0.261,orange,0.0205,orange,0.2478,red,0.2499,red,0.2456,orange,0.35,green,0.053,red,0.5408,orange,0.1113,yellow,0.4499,orange,0.064,green,0.326,orange,0.4425,red,0.0,orange,0.3483,yellow,0.1791,yellow,0.2168,orange,0.5935,green,0.4081,orange,0.4723,green,1.0,green,0.1634,orange,0.1924,orange,0.5038,red,0.4129,orange,0.5301,yellow,0.3213,yellow,0.1538,orange,0.3212,orange,0.2715,yellow,0.9557,green,0.8759,green,0.9223,yellow,0.2155,yellow,0.2625,green,0.1164,green,0.4044,orange,0.9646,green,0.5333,yellow,0.5396,red,0.0538,yellow,0.2939,green,0.6583,orange,0.2549,orange,0.1229,orange,0.1421,orange
4213203,0.2034,orange,0.3474,yellow,0.4358,orange,0.0,red,0.3718,yellow,0.0986,orange,0.1038,red,0.0095,green,0.1583,yellow,0.0108,red,0.0675,green,0.0214,green,0.0864,green,0.1499,orange,0.2639,green,0.4396,red,0.139,yellow,0.3362,green,0.1359,green,0.2766,orange,0.4098,orange,0.113,red,0.4706,orange,0.253,orange,0.3189,orange,0.5242,green,0.3069,yellow,0.2092,orange,0.8675,orange,0.0433,orange,0.1243,red,0.0729,yellow,0.1811,green,0.6403,green,0.1485,green,0.0871,yellow,0.4973,yellow,0.2359,yellow,0.6728,red,0.8977,green,0.9325,yellow,0.1133,orange,0.058,yellow,0.0159,green,0.6134,green,0.5966,red,0.2409,red,0.2985,red,0.016,orange,0.6627,orange,0.816,yellow,0.766,green,0.1434,orange,0.4793,green
4213302,0.1762,yellow,0.2887,green,0.3389,yellow,0.0,red,0.2843,green,0.4604,green,0.0702,red,0.1169,red,0.204,yellow,0.1262,green,0.3051,red,0.0,green,0.2995,red,0.138,orange,0.1302,orange,0.7084,yellow,0.1328,yellow,0.3378,green,0.4749,red,0.4473,red,0.5422,red,0.275,red,0.5016,red,0.2589,orange,0.1322,yellow,0.2308,red,0.3791,orange,0.3139,yellow,1.0,green,0.005,yellow,0.246,yellow,0.0287,green,0.6628,red,0.3433,red,0.8222,red,0.0326,green,0.3042,orange,0.0,red,0.7489,orange,0.7468,orange,0.5618,red,0.2954,green,0.0258,orange,0.7307,red,0.3114,red,0.8487,orange,0.5884,green,0.1867,yellow,0.0446,yellow,0.5091,yellow,0.8937,green,0.2401,orange,0.1853,yellow,0.0724,red
4213351,0.1689,yellow,0.3962,orange,0.1049,green,0.0,red,0.346,green,0.0788,orange,0.0897,red,0.1467,red,0.5066,red,0.1179,green,0.0,green,0.0,green,0.0,green,0.2421,yellow,0.1165,orange,0.8568,green,0.2146,orange,0.4139,yellow,0.2624,orange,0.0664,green,0.2752,yellow,0.0,orange,0.4328,orange,0.2152,orange,0.1855,yellow,0.4592,yellow,0.6183,red,0.4764,green,1.0,green,0.0011,green,0.5173,green,0.0195,green,0.4383,orange,0.4337,orange,0.8,red,0.0657,yellow,0.1129,red,0.169,orange,0.1734,red,0.4349,red,0.9689,green,0.135,orange,0.0263,orange,0.5707,red,0.2963,red,0.8215,orange,0.3402,red,0.2544,orange,0.03,yellow,0.9647,red,0.94,green,0.4993,yellow,0.3798,green,0.0072,red
4213401,0.1163,green,0.3384,yellow,0.2732,green,0.0,red,0.2103,green,0.4492,green,0.2608,yellow,0.038,yellow,0.1994,yellow,0.0618,green,0.1754,orange,0.0937,yellow,0.1845,orange,0.1444,orange,0.129,orange,0.7383,yellow,0.3369,red,0.5823,red,0.1534,yellow,0.1924,green,0.5326,red,0.2564,red,0.5583,red,0.2685,red,0.4437,red,0.4808,yellow,0.3061,yellow,0.1795,orange,0.8114,red,0.0127,yellow,0.1691,orange,0.0983,yellow,0.7064,red,0.3432,red,0.6491,red,0.0721,yellow,0.3339,orange,0.1427,orange,0.6665,red,0.6263,red,0.9153,orange,0.1521,yellow,0.0383,orange,0.658,red,0.469,yellow,0.6496,orange,0.525,yellow,0.3032,red,0.3017,green,0.8792,red,0.6893,yellow,0.2722,orange,0.0918,red,0.1449,orange
4213500,0.186,yellow,0.3918,orange,0.4123,orange,0.0,red,0.4694,orange,0.0701,red,0.4561,green,0.0143,green,0.0798,green,0.0047,red,0.3514,red,0.2999,red,0.3602,red,0.2186,yellow,0.6039,green,0.7115,yellow,0.1208,yellow,0.2868,green,0.1111,green,0.2634,yellow,0.3426,orange,0.1945,red,0.3339,yellow,0.2007,orange,0.6756,red,0.0929,red,0.204,green,0.24,orange,1.0,green,0.3825,red,0.1945,orange,0.1179,yellow,0.3942,orange,0.3566,red,0.2741,yellow,0.2501,red,0.4511,yellow,0.1101,red,0.5902,red,0.6954,orange,0.9051,orange,0.0996,orange,0.0597,yellow,0.4716,orange,0.5716,green,0.6981,orange,0.5229,yellow,0.1697,yellow,0.0067,red,0.4165,green,0.9651,green,0.5313,green,0.2145,yellow,0.1002,orange
4213609,0.2023,orange,0.4184,orange,0.3293,yellow,0.0,red,0.3935,yellow,0.1535,yellow,0.1941,yellow,0.0274,yellow,0.3705,red,0.0296,yellow,0.1904,orange,0.1466,orange,0.2269,orange,0.0594,red,0.3239,green,0.556,orange,0.0621,green,0.4177,yellow,0.175,yellow,0.3017,orange,0.3139,yellow,0.0566,orange,0.2958,yellow,0.1302,green,0.433,red,0.365,orange,0.6451,red,0.1231,red,0.6845,red,0.0275,orange,0.1643,orange,0.0378,green,0.2155,yellow,0.5787,yellow,0.4046,orange,0.2483,red,0.3546,orange,0.3181,green,0.9779,green,0.9241,green,0.8566,red,0.0455,red,0.0333,orange,0.2966,yellow,0.3385,orange,0.218,red,0.5412,green,0.2218,yellow,0.0182,orange,0.5905,orange,0.8669,green,0.2924,orange,0.2076,yellow,0.4594,green
4213708,0.1656,yellow,0.3442,yellow,0.4733,orange,0.0,red,0.2984,green,0.4871,green,0.1761,orange,0.0454,yellow,0.2279,orange,0.0179,orange,0.0849,yellow,0.0416,green,0.1357,yellow,0.0994,red,0.2008,yellow,0.6282,orange,0.1106,yellow,0.3627,yellow,0.1234,green,0.3627,orange,0.3558,orange,0.0,orange,0.3936,orange,0.2008,orange,0.4739,red,0.2765,red,0.3209,yellow,0.1068,red,1.0,green,0.0147,yellow,0.1763,orange,0.0539,green,0.1793,green,0.4182,orange,0.3541,orange,0.047,green,0.339,orange,0.122,red,0.5938,red,0.4649,red,0.9172,orange,0.2466,green,0.0546,yellow,0.416,orange,0.4378,yellow,0.6058,red,0.3067,red,0.1554,green,0.0177,orange,0.9309,red,0.5214,orange,0.4861,yellow,0.0968,red,0.1328,orange
4213807,0.2059,orange,0.4334,red,0.0769,green,0.0,red,0.3435,green,0.0872,orange,0.1356,red,0.0294,yellow,0.1141,green,0.0578,green,0.2586,red,0.1841,orange,0.2095,orange,0.3778,green,0.1022,orange,0.9298,green,0.4138,red,0.3664,yellow,0.3888,red,0.3045,orange,0.1888,green,0.2292,red,0.2029,green,0.116,green,0.1599,yellow,0.3031,orange,0.6322,red,0.1504,red,0.7766,red,0.0031,green,0.1673,orange,0.1938,orange,0.2623,yellow,0.5009,orange,0.282,yellow,0.0664,yellow,0.3334,orange,0.4188,green,0.7239,orange,0.9009,green,0.6861,red,0.2009,yellow,0.0315,orange,0.3649,yellow,0.5079,yellow,0.967,green,0.3961,orange,0.3204,red,0.066,green,0.6506,orange,0.5615,orange,0.2749,orange,0.4986,green,0.2666,yellow
4213906,0.0,green,0.1294,green,0.3527,yellow,0.0,red,0.2995,green,0.0303,red,0.1299,red,0.1346,red,0.2911,red,0.047,yellow,0.0,green,0.0,green,0.0,green,0.7531,green,0.014,red,0.243,red,0.1023,yellow,0.4522,orange,0.0668,green,0.7139,red,0.4389,orange,0.0,orange,0.4593,orange,0.1765,yellow,0.0,green,0.4309,yellow,0.7268,red,0.892,green,1.0,green,0.022,orange,0.3971,green,0.6167,red,0.1327,green,0.6451,green,0.1968,green,0.0,green,0.3118,orange,0.4763,green,0.7952,yellow,0.8639,green,0.9223,yellow,0.0191,red,0.0015,red,0.0511,green,0.9531,green,0.9874,green,0.6407,green,0.1823,yellow,0.0211,orange,0.6326,orange,0.3834,red,0.1975,red,0.3093,green,0.0903,orange
4214003,0.2466,red,0.3437,yellow,0.4392,orange,0.0,red,0.2194,green,0.1179,orange,0.1555,orange,0.0286,yellow,0.358,red,0.0163,orange,0.0652,green,0.0603,yellow,0.0931,yellow,0.2828,yellow,0.2249,yellow,0.6658,yellow,0.0421,green,0.3863,yellow,0.2509,orange,0.3644,orange,0.2447,green,0.0948,red,0.319,yellow,0.1643,yellow,0.0979,yellow,0.4711,yellow,0.4862,orange,0.2075,orange,1.0,green,0.01,yellow,0.1825,orange,0.0443,green,0.464,red,0.4871,orange,0.2368,green,0.0905,yellow,0.1064,red,0.0472,red,0.7367,orange,0.6404,red,0.811,red,0.1425,yellow,0.0321,orange,0.4522,orange,0.6721,green,0.8443,orange,0.414,orange,0.2049,yellow,0.0112,red,0.5619,yellow,0.7757,yellow,0.7039,green,0.278,green,0.0774,red
4214102,0.2348,red,0.5243,red,0.3784,yellow,0.0,red,0.4905,red,0.0109,red,0.0878,red,0.049,yellow,0.1674,yellow,0.1709,green,0.1267,yellow,0.1552,orange,0.1018,yellow,0.2533,yellow,0.0192,red,0.4076,red,0.2573,orange,0.2437,green,0.3329,orange,0.7046,red,0.3267,yellow,0.0,orange,0.1746,green,0.1304,green,0.0,green,0.2439,red,0.4476,orange,0.4073,yellow,0.986,orange,0.0094,yellow,0.4225,green,0.0288,green,0.0481,green,0.5405,yellow,0.2703,yellow,0.0,green,0.4349,yellow,0.2016,yellow,0.7501,orange,0.5146,red,0.7541,red,0.1396,yellow,0.0229,red,0.5152,orange,0.5033,yellow,0.9595,yellow,0.321,red,0.3957,red,0.0073,red,0.5573,yellow,0.3098,red,0.1707,red,0.137,orange,0.0784,orange
4214151,0.1384,green,0.4624,red,0.4431,orange,0.0,red,0.2419,green,0.0616,red,0.191,yellow,0.0672,orange,0.1524,yellow,0.016,orange,0.166,orange,0.0,green,0.1603,yellow,0.408,green,0.0449,red,0.5072,red,0.1275,yellow,0.6476,red,0.0647,green,0.3911,red,0.4821,red,0.0,orange,0.5045,red,0.4344,red,0.0,green,0.5637,green,0.5709,red,0.3821,yellow,1.0,green,0.2036,orange,0.1883,orange,0.2726,red,0.2683,yellow,0.545,yellow,0.2589,yellow,0.0504,yellow,0.2209,red,0.2101,yellow,0.5884,red,0.7507,orange,0.9482,green,0.2016,yellow,0.0423,orange,0.4883,orange,0.5547,green,0.9839,green,0.5685,green,0.2081,yellow,0.0273,yellow,0.4387,yellow,0.403,red,0.35,orange,0.3659,green,0.0495,red
4214201,0.156,green,0.4508,red,0.5652,red,0.0,red,0.4547,orange,0.0739,red,0.3417,green,0.0626,orange,0.1932,yellow,0.016,orange,0.1711,orange,0.1756,orange,0.1857,orange,0.205,yellow,0.1337,orange,0.7872,green,0.6776,red,0.4826,orange,0.7329,red,0.2,yellow,0.3061,yellow,0.0,orange,0.3309,yellow,0.088,green,0.1826,yellow,0.4359,yellow,0.2689,yellow,0.2963,yellow,1.0,green,0.2212,red,0.1063,red,0.368,red,0.3549,orange,0.6281,green,0.3338,orange,0.1024,orange,0.5107,yellow,0.3157,green,0.8085,yellow,0.7474,orange,0.9198,orange,0.5183,green,0.227,green,0.1948,green,0.2718,red,0.8765,yellow,0.4007,orange,0.1429,green,0.1408,green,0.9555,red,0.6762,orange,0.4976,yellow,0.1331,orange,0.1265,orange
4214300,0.131,green,0.3289,yellow,0.5332,red,0.0,red,0.2957,green,0.9737,green,0.1566,orange,0.0674,orange,0.1389,yellow,0.1595,green,0.0,green,0.0,green,0.0,green,0.5649,green,0.2252,yellow,0.6934,yellow,0.0839,green,0.1471,green,0.1457,green,0.157,green,0.4302,orange,0.0,orange,0.4502,orange,0.3364,red,0.4358,red,0.3559,orange,0.3093,yellow,0.473,green,0.7687,red,0.0103,yellow,0.2775,green,0.0663,yellow,0.3489,orange,0.5137,yellow,0.0963,green,0.0966,orange,0.2335,red,0.135,orange,0.9332,green,0.8156,yellow,0.9482,green,0.1336,orange,0.0079,red,0.4072,orange,0.4571,yellow,0.9804,green,0.2549,red,0.3103,red,0.0266,yellow,0.4286,green,0.4264,red,0.2733,orange,0.1968,yellow,0.0887,orange
4214409,0.2132,orange,0.4209,orange,0.4504,orange,0.0,red,0.4116,yellow,0.184,yellow,0.1352,red,0.1075,red,0.2788,orange,0.0406,yellow,0.1939,orange,0.1146,yellow,0.2258,orange,0.1909,orange,0.0671,orange,0.586,orange,0.4695,red,0.465,orange,1.0,red,0.2548,yellow,0.3112,yellow,0.0,orange,0.3288,yellow,0.1211,green,0.2003,orange,0.1328,red,0.2842,yellow,0.2906,yellow,0.9943,orange,0.0012,green,0.1732,orange,0.0637,yellow,0.2837,yellow,0.5299,yellow,0.5477,red,0.0477,green,0.46,yellow,0.3283,green,0.5527,red,0.6104,red,0.9223,yellow,0.194,yellow,0.4235,green,0.6796,red,0.5029,yellow,0.8945,yellow,0.4513,yellow,0.2405,orange,0.015,orange,0.7856,red,0.5075,orange,0.2885,orange,0.1283,orange,0.237,yellow
